id,formation_energy_ev_natom,bandgap_energy_ev
1,0.16367330243744505,1.711027644780927
2,0.16424952215103872,3.3747274486162837
3,0.1604894197295721,3.4065724324884172
4,0.0863659056330448,2.9415050790570945
5,0.11027083901802825,1.6587461455716266
6,0.1774017529046148,3.980710508636548
7,0.07436403229746702,3.1696178967102924
8,0.11235546549048081,2.1541042047805945
9,0.10686153756796557,2.6055123121691395
10,0.1807012100358918,3.1383221369910643
11,0.11410947535884475,2.2576081176042635
12,0.07896630177023667,2.8686451712435996
13,0.2798818811100716,1.2216326201072434
14,0.2285094001884147,1.9903360343319036
15,0.19188430745154506,0.6992109433820701
16,0.2792319221953221,3.205582708722602
17,0.1357008672017912,2.0230525591991864
18,0.1392588413116016,2.587917374373376
19,0.3019776962843821,1.7481366099303273
20,0.15354259788401237,1.440546401807694
21,0.06310040082476576,1.96209793162609
22,0.16565751588200328,2.8684509386255854
23,0.14442857775512152,1.7929191720759832
24,0.19161355379455358,3.0852564311925335
25,0.058317999357313965,2.572677605276283
26,0.18405115672049988,0.4385962519588702
27,0.18827043242325203,1.5457501949593393
28,0.14002559130889836,2.248549268706597
29,0.13983409335381225,1.1720521682340745
30,0.16592913597207826,2.23967330320221
31,0.19213584355784974,1.1048276476982437
32,0.12715177818651568,2.0400036451805477
33,0.2152788881474521,1.1323808177419323
34,0.1524132953216224,1.898196670402001
35,0.18953844050804491,0.619528279187989
36,0.23823931413497235,0.42873818486850723
37,0.15813785089491716,3.590243166355606
38,0.14947333640122906,1.8382399808900232
39,0.19713482892129264,2.240246263857955
40,0.10907947947242747,3.2222109512177894
41,0.1063238965188873,3.6079508568712413
42,0.18614791490119842,3.1430776833361165
43,0.1063238965188873,3.6079508568712413
44,0.19723958847976064,1.546578757387806
45,0.29001102701724335,0.5897537001598039
46,0.14196143683670925,3.561203805582238
47,0.16042833237375476,2.0038330628793233
48,0.19184197771093636,2.2309964387054038
49,0.2747236369586403,3.063437697771519
50,0.1344969605964934,1.2308038295687425
51,0.12403272879367933,2.157400254286358
52,0.10964885616169795,1.592817374487538
53,0.19369826982642735,1.8874813971805793
54,0.2439303980135321,2.717555727746685
55,0.22378285659289077,2.4330156885475844
56,0.22781400894245962,0.32819669681816777
57,0.13510884476980323,2.5327914711606354
58,0.25873399434931343,2.567682448535038
59,0.17524898902095742,0.8822715582405749
60,0.23539328780228175,2.5214289295664685
61,0.24795415995978942,0.12391877695756648
62,0.15147022433646384,1.7283036564303984
63,0.2754259312737304,2.11513832043795
64,0.2668674224050278,2.954832028022224
65,0.3066892802471841,1.3235992416175009
66,0.05307477818462303,2.8775039430524316
67,0.07436403229746702,3.1696178967102924
68,0.12742860844562642,2.5118517211271865
69,0.2707905908527266,3.0091408645554907
70,0.2503126419091757,1.9014382864287995
71,0.0986609252356061,2.495625124808214
72,0.09250518074807701,3.0020567180893636
73,0.05923807770798817,2.422854463397698
74,0.09353352613825905,2.3664529993817496
75,0.20672645597258565,1.843704335186601
76,0.2822148125001718,2.893172957722072
77,0.27313538160149164,1.2193825202438688
